Site_ID,Class_Name,End_Date,Start_Time,Capacity,Booked,Price_INR,End_DateTime,Weekday,Hour,Capacity_Utilization,Revenue,MaxBookes,Dataset
HXP,Line Dancing 2pm -3pm,6-Jun-18,14:00:00,21,7,1499.0,2018-06-06,Wednesday,14,33.33,10493.0,21,Test
HXP,Line Dancing 2pm -3pm,13-Jun-18,14:00:00,21,10,1499.0,2018-06-13,Wednesday,14,47.62,14990.0,21,Test
HXP,Line Dancing 2pm -3pm,20-Jun-18,14:00:00,21,8,1499.0,2018-06-20,Wednesday,14,38.1,11992.0,21,Test
HXP,Line Dancing 2pm -3pm,27-Jun-18,14:00:00,21,14,1499.0,2018-06-27,Wednesday,14,66.67,20986.0,21,Test
HXP,Pilates 9-10am,6-Jun-18,9:00:00,25,22,2999.0,2018-06-06,Wednesday,9,88.0,65978.0,25,Test
HXP,Pilates 9-10am,13-Jun-18,9:00:00,25,21,2999.0,2018-06-13,Wednesday,9,84.0,62979.0,25,Test
HXP,Pilates 9-10am,20-Jun-18,9:00:00,25,20,2999.0,2018-06-20,Wednesday,9,80.0,59980.0,25,Test
HXP,Pilates 9-10am,27-Jun-18,9:00:00,25,18,2999.0,2018-06-27,Wednesday,9,72.0,53982.0,25,Test
HXP,Pilates 9.00-9.50am,7-Jun-18,9:00:00,25,25,2999.0,2018-06-07,Thursday,9,100.0,74975.0,25,Test
HXP,Pilates 9.00-9.50am,14-Jun-18,9:00:00,25,21,2999.0,2018-06-14,Thursday,9,84.0,62979.0,25,Test
HXP,Pilates 9.00-9.50am,21-Jun-18,9:00:00,25,25,2999.0,2018-06-21,Thursday,9,100.0,74975.0,25,Test
HXP,Pilates 9.00-9.50am,28-Jun-18,9:00:00,25,25,2999.0,2018-06-28,Thursday,9,100.0,74975.0,25,Test
HXP,Pilates   9.00-10.00am,5-Jun-18,9:00:00,25,25,2999.0,2018-06-05,Tuesday,9,100.0,74975.0,25,Test
HXP,Pilates   9.00-10.00am,12-Jun-18,9:00:00,25,25,2999.0,2018-06-12,Tuesday,9,100.0,74975.0,25,Test
HXP,Pilates   9.00-10.00am,19-Jun-18,9:00:00,25,21,2999.0,2018-06-19,Tuesday,9,84.0,62979.0,25,Test
HXP,Pilates   9.00-10.00am,26-Jun-18,9:00:00,25,23,2999.0,2018-06-26,Tuesday,9,92.0,68977.0,25,Test
HXP,Pilates 13.45-14.45,4-Jun-18,13:45:00,25,10,2999.0,2018-06-04,Monday,13,40.0,29990.0,25,Test
HXP,Pilates 13.45-14.45,11-Jun-18,13:45:00,25,13,2999.0,2018-06-11,Monday,13,52.0,38987.0,25,Test
HXP,Pilates 13.45-14.45,18-Jun-18,13:45:00,25,19,2999.0,2018-06-18,Monday,13,76.0,56981.0,25,Test
HXP,Pilates 13.45-14.45,25-Jun-18,13:45:00,25,13,2999.0,2018-06-25,Monday,13,52.0,38987.0,25,Test
HXP,Rock Roll Dancing 3 - 4pm,6-Jun-18,15:00:00,24,7,1999.0,2018-06-06,Wednesday,15,29.17,13993.0,24,Test
HXP,Rock Roll Dancing 3 - 4pm,13-Jun-18,15:00:00,24,6,1999.0,2018-06-13,Wednesday,15,25.0,11994.0,24,Test
HXP,Rock Roll Dancing 3 - 4pm,20-Jun-18,15:00:00,24,6,1999.0,2018-06-20,Wednesday,15,25.0,11994.0,24,Test
HXP,Rock Roll Dancing 3 - 4pm,27-Jun-18,15:00:00,24,10,1999.0,2018-06-27,Wednesday,15,41.67,19990.0,24,Test
HXP,Strokeskills 6pm - 7pm,1-Jun-18,18:00:00,10,8,2999.0,2018-06-01,Friday,18,80.0,23992.0,10,Test
HXP,Strokeskills 6pm - 7pm,8-Jun-18,18:00:00,10,10,2999.0,2018-06-08,Friday,18,100.0,29990.0,10,Test
HXP,Strokeskills 6pm - 7pm,15-Jun-18,18:00:00,10,10,2999.0,2018-06-15,Friday,18,100.0,29990.0,10,Test
HXP,Strokeskills 6pm - 7pm,22-Jun-18,18:00:00,10,10,2999.0,2018-06-22,Friday,18,100.0,29990.0,10,Test
HXP,Strokeskills 6pm - 7pm,29-Jun-18,18:00:00,10,8,2999.0,2018-06-29,Friday,18,80.0,23992.0,10,Test
HXP,Studio Cyc 1.10 - 2.00pm,1-Jun-18,13:10:00,27,23,1999.0,2018-06-01,Friday,13,85.19,45977.0,27,Test
HXP,Studio Cyc 1.10 - 2.00pm,8-Jun-18,13:10:00,27,21,1999.0,2018-06-08,Friday,13,77.78,41979.0,27,Test
HXP,Studio Cyc 1.10 - 2.00pm,15-Jun-18,13:10:00,27,21,1999.0,2018-06-15,Friday,13,77.78,41979.0,27,Test
HXP,Studio Cyc 1.10 - 2.00pm,22-Jun-18,13:10:00,27,23,1999.0,2018-06-22,Friday,13,85.19,45977.0,27,Test
HXP,Studio Cyc 1.10 - 2.00pm,29-Jun-18,13:10:00,27,21,1999.0,2018-06-29,Friday,13,77.78,41979.0,27,Test
HXP,Studio Cyc 4.20-5.10pm,6-Jun-18,16:20:00,27,24,1999.0,2018-06-06,Wednesday,16,88.89,47976.0,27,Test
HXP,Studio Cyc 4.20-5.10pm,13-Jun-18,16:20:00,27,17,1999.0,2018-06-13,Wednesday,16,62.96,33983.0,27,Test
HXP,Studio Cyc 4.20-5.10pm,20-Jun-18,16:20:00,27,16,1999.0,2018-06-20,Wednesday,16,59.26,31984.0,27,Test
HXP,Studio Cyc 4.20-5.10pm,27-Jun-18,16:20:00,27,22,1999.0,2018-06-27,Wednesday,16,81.48,43978.0,27,Test
HXP,Studio Cyc 5.00-5.50pm,5-Jun-18,17:00:00,27,27,1999.0,2018-06-05,Tuesday,17,100.0,53973.0,27,Test
HXP,Studio Cyc 5.00-5.50pm,7-Jun-18,17:00:00,27,16,1999.0,2018-06-07,Thursday,17,59.26,31984.0,27,Test
HXP,Studio Cyc 5.00-5.50pm,12-Jun-18,17:00:00,27,20,1999.0,2018-06-12,Tuesday,17,74.07,39980.0,27,Test
HXP,Studio Cyc 5.00-5.50pm,14-Jun-18,17:00:00,27,10,1999.0,2018-06-14,Thursday,17,37.04,19990.0,27,Test
HXP,Studio Cyc 5.00-5.50pm,19-Jun-18,17:00:00,27,26,1999.0,2018-06-19,Tuesday,17,96.3,51974.0,27,Test
HXP,Studio Cyc 5.00-5.50pm,21-Jun-18,17:00:00,27,20,1999.0,2018-06-21,Thursday,17,74.07,39980.0,27,Test
HXP,Studio Cyc 5.00-5.50pm,26-Jun-18,17:00:00,27,25,1999.0,2018-06-26,Tuesday,17,92.59,49975.0,27,Test
HXP,Studio Cyc 5.00-5.50pm,28-Jun-18,17:00:00,27,24,1999.0,2018-06-28,Thursday,17,88.89,47976.0,27,Test
HXP,Studio Cyc 5.10-6.00pm,1-Jun-18,17:10:00,27,26,1999.0,2018-06-01,Friday,17,96.3,51974.0,27,Test
HXP,Studio Cyc 5.10-6.00pm,8-Jun-18,17:10:00,27,25,1999.0,2018-06-08,Friday,17,92.59,49975.0,27,Test
HXP,Studio Cyc 5.10-6.00pm,15-Jun-18,17:10:00,27,27,1999.0,2018-06-15,Friday,17,100.0,53973.0,27,Test
HXP,Studio Cyc 5.10-6.00pm,22-Jun-18,17:10:00,27,25,1999.0,2018-06-22,Friday,17,92.59,49975.0,27,Test
HXP,Studio Cyc 5.10-6.00pm,29-Jun-18,17:10:00,27,15,1999.0,2018-06-29,Friday,17,55.56,29985.0,27,Test
HXP,Studio Cyc 5.20-6.10pm,4-Jun-18,17:20:00,27,25,1999.0,2018-06-04,Monday,17,92.59,49975.0,27,Test
HXP,Studio Cyc 5.20-6.10pm,6-Jun-18,17:20:00,27,22,1999.0,2018-06-06,Wednesday,17,81.48,43978.0,27,Test
HXP,Studio Cyc 5.20-6.10pm,11-Jun-18,17:20:00,27,24,1999.0,2018-06-11,Monday,17,88.89,47976.0,27,Test
HXP,Studio Cyc 5.20-6.10pm,13-Jun-18,17:20:00,27,18,1999.0,2018-06-13,Wednesday,17,66.67,35982.0,27,Test
HXP,Studio Cyc 5.20-6.10pm,18-Jun-18,17:20:00,27,21,1999.0,2018-06-18,Monday,17,77.78,41979.0,27,Test
HXP,Studio Cyc 5.20-6.10pm,20-Jun-18,17:20:00,27,24,1999.0,2018-06-20,Wednesday,17,88.89,47976.0,27,Test
HXP,Studio Cyc 5.20-6.10pm,25-Jun-18,17:20:00,27,26,1999.0,2018-06-25,Monday,17,96.3,51974.0,27,Test
HXP,Studio Cyc 5.20-6.10pm,27-Jun-18,17:20:00,27,20,1999.0,2018-06-27,Wednesday,17,74.07,39980.0,27,Test
HXP,Studio Cyc 5.55-6.45pm,7-Jun-18,17:55:00,27,16,1999.0,2018-06-07,Thursday,17,59.26,31984.0,27,Test
HXP,Studio Cyc 5.55-6.45pm,14-Jun-18,17:55:00,27,17,1999.0,2018-06-14,Thursday,17,62.96,33983.0,27,Test
HXP,Studio Cyc 5.55-6.45pm,21-Jun-18,17:55:00,27,15,1999.0,2018-06-21,Thursday,17,55.56,29985.0,27,Test
HXP,Studio Cyc 5.55-6.45pm,28-Jun-18,17:55:00,27,14,1999.0,2018-06-28,Thursday,17,51.85,27986.0,27,Test
HXP,Studio Cyc 6.10-7.00pm,1-Jun-18,18:10:00,27,15,1999.0,2018-06-01,Friday,18,55.56,29985.0,27,Test
HXP,Studio Cyc 6.10-7.00pm,8-Jun-18,18:10:00,27,26,1999.0,2018-06-08,Friday,18,96.3,51974.0,27,Test
HXP,Studio Cyc 6.10-7.00pm,15-Jun-18,18:10:00,27,19,1999.0,2018-06-15,Friday,18,70.37,37981.0,27,Test
HXP,Studio Cyc 6.10-7.00pm,22-Jun-18,18:10:00,27,16,1999.0,2018-06-22,Friday,18,59.26,31984.0,27,Test
HXP,Studio Cyc 6.10-7.00pm,29-Jun-18,18:10:00,27,19,1999.0,2018-06-29,Friday,18,70.37,37981.0,27,Test
HXP,Studio Cyc 6.15-7.05pm,4-Jun-18,18:15:00,27,27,1999.0,2018-06-04,Monday,18,100.0,53973.0,27,Test
HXP,Studio Cyc 6.15-7.05pm,11-Jun-18,18:15:00,27,22,1999.0,2018-06-11,Monday,18,81.48,43978.0,27,Test
HXP,Studio Cyc 6.15-7.05pm,18-Jun-18,18:15:00,27,19,1999.0,2018-06-18,Monday,18,70.37,37981.0,27,Test
HXP,Studio Cyc 6.15-7.05pm,25-Jun-18,18:15:00,27,16,1999.0,2018-06-25,Monday,18,59.26,31984.0,27,Test
HXP,Studio Cyc 7.00-7.50pm,7-Jun-18,19:00:00,27,19,1999.0,2018-06-07,Thursday,19,70.37,37981.0,27,Test
HXP,Studio Cyc 7.00-7.50pm,14-Jun-18,19:00:00,27,16,1999.0,2018-06-14,Thursday,19,59.26,31984.0,27,Test
HXP,Studio Cyc 7.00-7.50pm,21-Jun-18,19:00:00,27,21,1999.0,2018-06-21,Thursday,19,77.78,41979.0,27,Test
HXP,Studio Cyc 7.00-7.50pm,28-Jun-18,19:00:00,27,23,1999.0,2018-06-28,Thursday,19,85.19,45977.0,27,Test
HXP,Studio Cyc 7.05-7.55am,4-Jun-18,7:05:00,27,7,1999.0,2018-06-04,Monday,7,25.93,13993.0,27,Test
HXP,Studio Cyc 7.05-7.55am,6-Jun-18,7:05:00,27,15,1999.0,2018-06-06,Wednesday,7,55.56,29985.0,27,Test
HXP,Studio Cyc 7.05-7.55am,11-Jun-18,7:05:00,27,16,1999.0,2018-06-11,Monday,7,59.26,31984.0,27,Test
HXP,Studio Cyc 7.05-7.55am,13-Jun-18,7:05:00,27,15,1999.0,2018-06-13,Wednesday,7,55.56,29985.0,27,Test
HXP,Studio Cyc 7.05-7.55am,18-Jun-18,7:05:00,27,15,1999.0,2018-06-18,Monday,7,55.56,29985.0,27,Test
HXP,Studio Cyc 7.05-7.55am,20-Jun-18,7:05:00,27,10,1999.0,2018-06-20,Wednesday,7,37.04,19990.0,27,Test
HXP,Studio Cyc 7.05-7.55am,25-Jun-18,7:05:00,27,13,1999.0,2018-06-25,Monday,7,48.15,25987.0,27,Test
HXP,Studio Cyc 7.05-7.55am,27-Jun-18,7:05:00,27,19,1999.0,2018-06-27,Wednesday,7,70.37,37981.0,27,Test
HXP,Studio Cyc 7.30-8.20pm,5-Jun-18,19:30:00,27,22,1999.0,2018-06-05,Tuesday,19,81.48,43978.0,27,Test
HXP,Studio Cyc 7.30-8.20pm,12-Jun-18,19:30:00,27,26,1999.0,2018-06-12,Tuesday,19,96.3,51974.0,27,Test
HXP,Studio Cyc 7.30-8.20pm,19-Jun-18,19:30:00,27,17,1999.0,2018-06-19,Tuesday,19,62.96,33983.0,27,Test
HXP,Studio Cyc 7.30-8.20pm,26-Jun-18,19:30:00,27,19,1999.0,2018-06-26,Tuesday,19,70.37,37981.0,27,Test
HXP,Studio Cyc 8.00-8.50am,2-Jun-18,8:00:00,27,26,1999.0,2018-06-02,Saturday,8,96.3,51974.0,27,Test
HXP,Studio Cyc 8.00-8.50am,9-Jun-18,8:00:00,27,23,1999.0,2018-06-09,Saturday,8,85.19,45977.0,27,Test
HXP,Studio Cyc 8.00-8.50am,16-Jun-18,8:00:00,27,25,1999.0,2018-06-16,Saturday,8,92.59,49975.0,27,Test
HXP,Studio Cyc 8.00-8.50am,23-Jun-18,8:00:00,27,26,1999.0,2018-06-23,Saturday,8,96.3,51974.0,27,Test
HXP,Studio Cyc 8.00-8.50am,30-Jun-18,8:00:00,27,27,1999.0,2018-06-30,Saturday,8,100.0,53973.0,27,Test
HXP,Studio Cyc 8.00-8.50pm,7-Jun-18,20:00:00,27,23,1999.0,2018-06-07,Thursday,20,85.19,45977.0,27,Test
HXP,Studio Cyc 8.00-8.50pm,14-Jun-18,20:00:00,27,24,1999.0,2018-06-14,Thursday,20,88.89,47976.0,27,Test
HXP,Studio Cyc 8.00-8.50pm,21-Jun-18,20:00:00,27,18,1999.0,2018-06-21,Thursday,20,66.67,35982.0,27,Test
HXP,Studio Cyc 8.00-8.50pm,28-Jun-18,20:00:00,27,16,1999.0,2018-06-28,Thursday,20,59.26,31984.0,27,Test
HXP,Studio Cyc 8.50-9.40am,2-Jun-18,8:50:00,27,22,1999.0,2018-06-02,Saturday,8,81.48,43978.0,27,Test
HXP,Studio Cyc 8.50-9.40am,9-Jun-18,8:50:00,27,16,1999.0,2018-06-09,Saturday,8,59.26,31984.0,27,Test
HXP,Studio Cyc 8.50-9.40am,16-Jun-18,8:50:00,27,22,1999.0,2018-06-16,Saturday,8,81.48,43978.0,27,Test
HXP,Studio Cyc 8.50-9.40am,23-Jun-18,8:50:00,27,17,1999.0,2018-06-23,Saturday,8,62.96,33983.0,27,Test
HXP,Studio Cyc 8.50-9.40am,30-Jun-18,8:50:00,27,18,1999.0,2018-06-30,Saturday,8,66.67,35982.0,27,Test
HXP,Studio Cyc 9.05 -9.55am,3-Jun-18,9:00:00,27,27,1999.0,2018-06-03,Sunday,9,100.0,53973.0,27,Test
HXP,Studio Cyc 9.05 -9.55am,10-Jun-18,9:00:00,27,25,1999.0,2018-06-10,Sunday,9,92.59,49975.0,27,Test
HXP,Studio Cyc 9.05 -9.55am,17-Jun-18,9:00:00,27,26,1999.0,2018-06-17,Sunday,9,96.3,51974.0,27,Test
HXP,Studio Cyc 9.05 -9.55am,24-Jun-18,9:00:00,27,20,1999.0,2018-06-24,Sunday,9,74.07,39980.0,27,Test
HXP,Studio Cyc 10.00 -10.50am,3-Jun-18,10:00:00,27,27,1999.0,2018-06-03,Sunday,10,100.0,53973.0,27,Test
HXP,Studio Cyc 10.00 -10.50am,10-Jun-18,10:00:00,27,23,1999.0,2018-06-10,Sunday,10,85.19,45977.0,27,Test
HXP,Studio Cyc 10.00 -10.50am,17-Jun-18,10:00:00,27,23,1999.0,2018-06-17,Sunday,10,85.19,45977.0,27,Test
HXP,Studio Cyc 10.00 -10.50am,24-Jun-18,10:00:00,27,20,1999.0,2018-06-24,Sunday,10,74.07,39980.0,27,Test
HXP,Studio Cyc 10.00-10.50am,7-Jun-18,10:00:00,27,25,1999.0,2018-06-07,Thursday,10,92.59,49975.0,27,Test
HXP,Studio Cyc 10.00-10.50am,14-Jun-18,10:00:00,27,20,1999.0,2018-06-14,Thursday,10,74.07,39980.0,27,Test
HXP,Studio Cyc 10.00-10.50am,21-Jun-18,10:00:00,27,23,1999.0,2018-06-21,Thursday,10,85.19,45977.0,27,Test
HXP,Studio Cyc 10.00-10.50am,28-Jun-18,10:00:00,27,24,1999.0,2018-06-28,Thursday,10,88.89,47976.0,27,Test
HXP,Studio Cyc 11.30 - 12.20,4-Jun-18,11:30:00,27,10,1999.0,2018-06-04,Monday,11,37.04,19990.0,27,Test
HXP,Studio Cyc 11.30 - 12.20,11-Jun-18,11:30:00,27,18,1999.0,2018-06-11,Monday,11,66.67,35982.0,27,Test
HXP,Studio Cyc 11.30 - 12.20,18-Jun-18,11:30:00,27,18,1999.0,2018-06-18,Monday,11,66.67,35982.0,27,Test
HXP,Studio Cyc 11.30 - 12.20,25-Jun-18,11:30:00,27,21,1999.0,2018-06-25,Monday,11,77.78,41979.0,27,Test
HXP,Studio Cyc 12.10-1.00pm,6-Jun-18,12:10:00,27,13,1999.0,2018-06-06,Wednesday,12,48.15,25987.0,27,Test
HXP,Studio Cyc 12.10-1.00pm,13-Jun-18,12:10:00,27,11,1999.0,2018-06-13,Wednesday,12,40.74,21989.0,27,Test
HXP,Studio Cyc 12.10-1.00pm,20-Jun-18,12:10:00,27,19,1999.0,2018-06-20,Wednesday,12,70.37,37981.0,27,Test
HXP,Studio Cyc 12.10-1.00pm,27-Jun-18,12:10:00,27,17,1999.0,2018-06-27,Wednesday,12,62.96,33983.0,27,Test
HXP,Studio Cyc 12.30-1.20pm,4-Jun-18,12:30:00,27,10,1999.0,2018-06-04,Monday,12,37.04,19990.0,27,Test
HXP,Studio Cyc 12.30-1.20pm,11-Jun-18,12:30:00,27,11,1999.0,2018-06-11,Monday,12,40.74,21989.0,27,Test
HXP,Studio Cyc 12.30-1.20pm,18-Jun-18,12:30:00,27,15,1999.0,2018-06-18,Monday,12,55.56,29985.0,27,Test
HXP,Studio Cyc 12.30-1.20pm,25-Jun-18,12:30:00,27,13,1999.0,2018-06-25,Monday,12,48.15,25987.0,27,Test
HXP,Studio Cycling 7.05 -7.55,5-Jun-18,7:05:00,27,10,1999.0,2018-06-05,Tuesday,7,37.04,19990.0,27,Test
HXP,Studio Cycling 7.05 -7.55,12-Jun-18,7:05:00,27,10,1999.0,2018-06-12,Tuesday,7,37.04,19990.0,27,Test
HXP,Studio Cycling 7.05 -7.55,19-Jun-18,7:05:00,27,9,1999.0,2018-06-19,Tuesday,7,33.33,17991.0,27,Test
HXP,Studio Cycling 7.05 -7.55,26-Jun-18,7:05:00,27,13,1999.0,2018-06-26,Tuesday,7,48.15,25987.0,27,Test
HXP,Swimfit 6.30 -7.30pm,4-Jun-18,18:30:00,15,10,1499.0,2018-06-04,Monday,18,66.67,14990.0,15,Test
HXP,Swimfit 6.30 -7.30pm,11-Jun-18,18:30:00,15,14,1499.0,2018-06-11,Monday,18,93.33,20986.0,15,Test
HXP,Swimfit 6.30 -7.30pm,18-Jun-18,18:30:00,15,10,1499.0,2018-06-18,Monday,18,66.67,14990.0,15,Test
HXP,Swimfit 6.30 -7.30pm,25-Jun-18,18:30:00,15,12,1499.0,2018-06-25,Monday,18,80.0,17988.0,15,Test
HXP,Swimfit 6.30-7.30am,4-Jun-18,6:30:00,15,5,1499.0,2018-06-04,Monday,6,33.33,7495.0,15,Test
HXP,Swimfit 6.30-7.30am,11-Jun-18,6:30:00,15,7,1499.0,2018-06-11,Monday,6,46.67,10493.0,15,Test
HXP,Swimfit 6.30-7.30am,18-Jun-18,6:30:00,15,10,1499.0,2018-06-18,Monday,6,66.67,14990.0,15,Test
HXP,Swimfit 6.30-7.30am,25-Jun-18,6:30:00,15,12,1499.0,2018-06-25,Monday,6,80.0,17988.0,15,Test
HXP,Swimfit 6.30am -7.30am,6-Jun-18,6:30:00,15,9,1499.0,2018-06-06,Wednesday,6,60.0,13491.0,15,Test
HXP,Swimfit 6.30am -7.30am,13-Jun-18,6:30:00,15,13,1499.0,2018-06-13,Wednesday,6,86.67,19487.0,15,Test
HXP,Swimfit 6.30am -7.30am,20-Jun-18,6:30:00,15,15,1499.0,2018-06-20,Wednesday,6,100.0,22485.0,15,Test
HXP,Swimfit 6.30am -7.30am,27-Jun-18,6:30:00,15,15,1499.0,2018-06-27,Wednesday,6,100.0,22485.0,15,Test
HXP,Swimfit 7pm - 8pm,1-Jun-18,19:00:00,15,8,1499.0,2018-06-01,Friday,19,53.33,11992.0,15,Test
HXP,Swimfit 7pm - 8pm,8-Jun-18,19:00:00,15,14,1499.0,2018-06-08,Friday,19,93.33,20986.0,15,Test
HXP,Swimfit 7pm - 8pm,15-Jun-18,19:00:00,15,12,1499.0,2018-06-15,Friday,19,80.0,17988.0,15,Test
HXP,Swimfit 7pm - 8pm,22-Jun-18,19:00:00,15,10,1499.0,2018-06-22,Friday,19,66.67,14990.0,15,Test
HXP,Swimfit 7pm - 8pm,29-Jun-18,19:00:00,15,13,1499.0,2018-06-29,Friday,19,86.67,19487.0,15,Test
HXP,Tai-Chi  12 -1pm,7-Jun-18,12:00:00,25,9,3999.0,2018-06-07,Thursday,12,36.0,35991.0,25,Test
HXP,Tai-Chi  12 -1pm,14-Jun-18,12:00:00,25,7,3999.0,2018-06-14,Thursday,12,28.0,27993.0,25,Test
HXP,Tai-Chi  12 -1pm,21-Jun-18,12:00:00,25,10,3999.0,2018-06-21,Thursday,12,40.0,39990.0,25,Test
HXP,Tai-Chi  12 -1pm,28-Jun-18,12:00:00,25,5,3999.0,2018-06-28,Thursday,12,20.0,19995.0,25,Test
HXP,Zumba 6.15-7.15pm,5-Jun-18,18:15:00,25,21,1299.0,2018-06-05,Tuesday,18,84.0,27279.0,25,Test
HXP,Zumba 6.15-7.15pm,12-Jun-18,18:15:00,25,24,1299.0,2018-06-12,Tuesday,18,96.0,31176.0,25,Test
HXP,Zumba 6.15-7.15pm,19-Jun-18,18:15:00,25,24,1299.0,2018-06-19,Tuesday,18,96.0,31176.0,25,Test
HXP,Zumba 6.15-7.15pm,26-Jun-18,18:15:00,25,22,1299.0,2018-06-26,Tuesday,18,88.0,28578.0,25,Test
HXP,Zumba 10.00-10.50.Am,2-Jun-18,10:00:00,25,23,1299.0,2018-06-02,Saturday,10,92.0,29877.0,25,Test
HXP,Zumba 10.00-10.50.Am,9-Jun-18,10:00:00,25,23,1299.0,2018-06-09,Saturday,10,92.0,29877.0,25,Test
HXP,Zumba 10.00-10.50.Am,16-Jun-18,10:00:00,25,22,1299.0,2018-06-16,Saturday,10,88.0,28578.0,25,Test
HXP,Zumba 10.00-10.50.Am,23-Jun-18,10:00:00,25,24,1299.0,2018-06-23,Saturday,10,96.0,31176.0,25,Test
HXP,Zumba 10.00-10.50.Am,30-Jun-18,10:00:00,25,18,1299.0,2018-06-30,Saturday,10,72.0,23382.0,25,Test
NBL,20-20-20 9.30-10.30am,5-Jun-18,9:30:00,60,29,499.0,2018-06-05,Tuesday,9,48.33,14471.0,60,Test
NBL,20-20-20 9.30-10.30am,12-Jun-18,9:30:00,60,34,499.0,2018-06-12,Tuesday,9,56.67,16966.0,60,Test
NBL,20-20-20 9.30-10.30am,19-Jun-18,9:30:00,60,19,499.0,2018-06-19,Tuesday,9,31.67,9481.0,60,Test
NBL,20-20-20 9.30-10.30am,26-Jun-18,9:30:00,60,23,499.0,2018-06-26,Tuesday,9,38.33,11477.0,60,Test
NBL,20:20:20 9.30-10.30am,7-Jun-18,9:30:00,60,17,499.0,2018-06-07,Thursday,9,28.33,8483.0,60,Test
NBL,20:20:20 9.30-10.30am,14-Jun-18,9:30:00,60,14,499.0,2018-06-14,Thursday,9,23.33,6986.0,60,Test
NBL,20:20:20 9.30-10.30am,21-Jun-18,9:30:00,60,13,499.0,2018-06-21,Thursday,9,21.67,6487.0,60,Test
NBL,20:20:20 9.30-10.30am,28-Jun-18,9:30:00,60,15,499.0,2018-06-28,Thursday,9,25.0,7485.0,60,Test
NBL,B L T Antenatal Mums,20-Jun-18,9:45:00,40,1,1499.0,2018-06-20,Wednesday,9,2.5,1499.0,40,Test
NBL,B L T Chair Based,7-Jun-18,12:40:00,50,10,1499.0,2018-06-07,Thursday,12,20.0,14990.0,50,Test
NBL,B L T Exercise,12-Jun-18,11:00:00,40,1,1499.0,2018-06-12,Tuesday,11,2.5,1499.0,40,Test
NBL,Barre Pilates   12-1pm,2-Jun-18,12:00:00,60,15,2999.0,2018-06-02,Saturday,12,25.0,44985.0,60,Test
NBL,Barre Pilates   12-1pm,9-Jun-18,12:00:00,60,14,2999.0,2018-06-09,Saturday,12,23.33,41986.0,60,Test
NBL,Barre Pilates   12-1pm,16-Jun-18,12:00:00,60,9,2999.0,2018-06-16,Saturday,12,15.0,26991.0,60,Test
NBL,Barre Pilates   12-1pm,23-Jun-18,12:00:00,60,11,2999.0,2018-06-23,Saturday,12,18.33,32989.0,60,Test
NBL,Barre Pilates   12-1pm,30-Jun-18,12:00:00,60,9,2999.0,2018-06-30,Saturday,12,15.0,26991.0,60,Test
NBL,Body Combat 5.30-6.30pm,7-Jun-18,17:30:00,60,16,1499.0,2018-06-07,Thursday,17,26.67,23984.0,60,Test
NBL,Body Combat 5.30-6.30pm,14-Jun-18,17:30:00,60,18,1499.0,2018-06-14,Thursday,17,30.0,26982.0,60,Test
NBL,Body Combat 5.30-6.30pm,21-Jun-18,17:30:00,60,16,1499.0,2018-06-21,Thursday,17,26.67,23984.0,60,Test
NBL,Body Combat 5.30-6.30pm,28-Jun-18,17:30:00,60,11,1499.0,2018-06-28,Thursday,17,18.33,16489.0,60,Test
NBL,Body Combat 6.45-7.45pm,4-Jun-18,18:45:00,60,10,1499.0,2018-06-04,Monday,18,16.67,14990.0,60,Test
NBL,Body Combat 6.45-7.45pm,11-Jun-18,18:45:00,60,14,1499.0,2018-06-11,Monday,18,23.33,20986.0,60,Test
NBL,Body Combat 6.45-7.45pm,18-Jun-18,18:45:00,60,22,1499.0,2018-06-18,Monday,18,36.67,32978.0,60,Test
NBL,Body Cond 5.45-6.45pm,13-Jun-18,17:45:00,60,19,1299.0,2018-06-13,Wednesday,17,31.67,24681.0,60,Test
NBL,Body Cond 5.45-6.45pm,20-Jun-18,17:45:00,60,15,1299.0,2018-06-20,Wednesday,17,25.0,19485.0,60,Test
NBL,Body Cond 5.45-6.45pm,27-Jun-18,17:45:00,60,10,1299.0,2018-06-27,Wednesday,17,16.67,12990.0,60,Test
NBL,Body Cond 6.30-7.30pm,5-Jun-18,18:30:00,60,27,1299.0,2018-06-05,Tuesday,18,45.0,35073.0,60,Test
NBL,Body Cond 6.30-7.30pm,12-Jun-18,18:30:00,60,36,1299.0,2018-06-12,Tuesday,18,60.0,46764.0,60,Test
NBL,Body Cond 6.30-7.30pm,19-Jun-18,18:30:00,60,19,1299.0,2018-06-19,Tuesday,18,31.67,24681.0,60,Test
NBL,Body Cond 6.30-7.30pm,26-Jun-18,18:30:00,60,19,1299.0,2018-06-26,Tuesday,18,31.67,24681.0,60,Test
NBL,Body Cond 12.45-1.45pm,1-Jun-18,12:45:00,60,5,1299.0,2018-06-01,Friday,12,8.33,6495.0,60,Test
NBL,Body Cond 12.45-1.45pm,8-Jun-18,12:45:00,60,6,1299.0,2018-06-08,Friday,12,10.0,7794.0,60,Test
NBL,Body Cond 12.45-1.45pm,15-Jun-18,12:45:00,60,9,1299.0,2018-06-15,Friday,12,15.0,11691.0,60,Test
NBL,Body Cond 12.45-1.45pm,22-Jun-18,12:45:00,60,5,1299.0,2018-06-22,Friday,12,8.33,6495.0,60,Test
